Node,Betweenness Centrality
813,966.1439589932677
814,24.871472099598957
815,1023.3027843968113
816,1562.799019509278
817,801.5956046809845
818,4202.043336850512
819,1295.9641981334607
820,566.3304418034451
821,305.8115461796959
822,198.1306246923727
823,327.32018616508657
824,88.48562485321605
825,564.2065495944174
826,854.2337359845051
827,2077.5050498937985
828,1039.0005862679407
829,6.136075285011506
830,104.33356946813426
831,115.38036425219872
832,1807.1714323129447
833,307.34014635464547
834,713.6150970856095
835,235.37552953644897
836,2488.8525822292295
837,44.24113147367001
838,1280.6355974891117
839,94.58783286
840,20.835841710561063
841,1.932516508094611
842,67.70843914273033
843,153.21607678342554
844,0.877013178
845,24.74270063543432
846,28.140380027161424
847,372.30983961604534
848,1033.543658127481
849,428.5459561019802
850,3238.445784004163
851,5193.224886376607
852,131.37541675197133
853,37.16717240250966
854,2053.9327030299655
855,685.1071921
856,1.469902951087766
857,13.110990479218493
858,350.4775203007488
859,569.7441790035602
860,20.435956216350913
861,2.6417104308945127
862,405.75553291970834
863,36.31302744592142
864,158.64274733263593
865,1098.2073836218256
866,237.26701167406557
867,1115.6838912261733
868,534.5399185370002
869,11.332474656237466
870,143.54164180459398
871,1578.5040571319328
872,111.81703705387217
873,62.684596290383254
874,497.4664587644533
875,370.69333705437936
876,1432.0114030080101
877,44.16728736088714
878,1741.051931354894
879,343.8808098
880,30381.137785390943
881,3937.8668838197796
882,1660.4145665288772
883,1764.004581
884,2583.1858831914546
885,965.5270441557548
886,13530.850495054681
887,4402.336084792231
888,4505.533778529836
889,31460.13706840102
890,551.4473971629147
891,69.45650558779688
892,38.234713906135084
893,60.51372172977257
894,1837.0933481201596
895,388.91214237952454
896,1349.1844084174634
897,134.0406439231864
898,1094.6418172114884
899,3982.629054929495
900,873.9027453451243
901,877.4530930150152
902,3.5634526550307926
903,618.3358036
904,1844.4230078373007
905,923.2194421401048
906,13619.272965287453
907,4619.9265620839515
908,293.15637040963924
909,97.84733406818413
910,5985.239688001639
911,437.04400540960506
912,495.6277412148828
913,381.5407038017222
914,2343.9263207364643
915,157.46009802471528
916,307.3152833770374
917,7939.695416566949
918,3111.4106310933626
919,1443.2238773441602
920,2302.886017439681
921,220.58547150038157
922,6030.977691
923,862.0217283005628
924,204.4690917587026
925,2.4538448493639184
926,56.19542605302569
927,1422.8482608325144
928,1755.4574022456059
929,8.664135762
930,708.3673428
931,2031.0317581237475
932,2369.8621973980908
933,4864.154778163182
934,655.5091120013125
935,2071.1361866381767
936,13.753432172889829
937,3290.289146004251
938,123.84768844254664
939,300.54015463299737
940,86.89656704257986
941,2180.9028802841494
942,1920.9445087272313
943,52.11549186273376
944,8206.820456768515
945,3980.2365550167715
946,3725.9427832443384
947,198.94572940668678
948,1084.6154207168256
949,283.35977727914525
950,20.461014919965585
951,879.3919441045664
952,81.89770324188373
953,678.7666101235409
954,229.07630684258555
955,1360.6970807009986
956,799.8402553
957,364.1154400698664
958,1981.9514993265414
959,6226.071842060805
960,78.59958825120665
961,2.8514641247704096
962,288.3439881
963,21.100046300320557
964,1256.5066170225275
965,259.9543818070941
966,2604.4783250208507
967,1604.4091726457614
968,1947.5625697179632
969,15.876388063941498
970,2293.7865702651907
971,143.43378386815067
972,153.2894753168729
973,319.05201819614746
974,260.35609362672204
975,209.23130938518472
976,1.9818473419195173
977,576.1320569480775
978,606.6696127287173
979,513.2621134279391
980,1182.2726797510445
981,832.639673
982,1402.0865691870347
983,1049.5504528085355
984,356.9196177004786
985,13211.398084766734
986,9.200217691401843
987,0
988,1064.133531
989,114.75801640900987
990,281.05433081031674
991,436.0032249394412
992,685.8806729301958
993,2276.2564678321587
994,7299.502690098553
995,538.4107977588845
996,465.89679278272985
997,1966.2780733075247
998,384.70374977398683
999,1099.5735558781873
1000,404.8279378529927
1001,0
1002,0.2498823806757391
1003,451.38191614636935
1004,239.5560819340613
1005,1453.0939391050126
1006,153.76106513884295
1007,372.85567158637014
1008,182.94666333233317
1009,32.73160653563908
1010,5590.732148
1011,1211.4359883706193
1012,30.02508781983882
1013,517.4297491
1014,1449.7535628663547
1015,1296.6631828319873
1016,114.21173790822603
1017,4504.239869008414
1018,759.6015987708103
1019,197.7591596984755
1020,2589.2934403226195
1021,1357.6853278259732
1022,535.8430805738653
1023,543.1800869888153
1024,2190.0719185039384
1025,235.8928343253888
1026,2562.455873
1027,806.3635444208054
1028,0.5565239136440021
1029,573.4087161296931
1030,477.7788830106614
1031,387.6612227900049
1032,453.4329987741223
1033,5836.713289317043
1034,1787.1671487676733
1035,1374.9452965518212
1036,2034.3462493494603
1037,2715.062077501294
1038,311.7914065326894
1039,16.40233288407216
1040,756.6523563
1041,1269.8050474274191
1042,2211.782290501133
1043,241.66599810718108
1044,2164.604076797198
1045,603.5356394215044
1046,430.01845382031314
1047,32.19047924368829
1048,1290.2991727275235
1049,1066.6182898348818
1050,214.35358966190233
1051,452.9716924126327
1052,4884.118754
1053,3099.4292171101606
1054,113.07449682194475
1055,0.23858344767410258
1056,804.1394912434308
1057,10189.906000126559
1058,77.52398501289113
1059,207.8475894053261
1060,5.613640452246401
1061,673.8859142850974
1062,2282.1177289473026
1063,738.7445243
1064,221.17342144233984
1065,62.23536701
1066,157.63626291328808
1067,582.9077259173014
1068,2347.7636125839385
1069,251.9355125081465
1070,6.2340558302498374
1071,1110.5749560869576
1072,1339.1490063380518
1073,733.3525888667579
1074,3522.7929232175384
1075,1119.0678170336664
1076,289.7583623596685
1077,1444.4761935939455
1078,1.3385354285763207
1079,776.2133485737355
1080,30.753013368097953
1081,1427.400054744005
1082,1153.1237882367711
1083,1683.937550466338
1084,5270.113919058579
1085,1776.7412890462253
1086,942.1552323916676
1087,907.8700691747039
1088,26.188356473380416
1089,1529.6056525718195
1090,924.4666782321518
1091,216.36263076737362
1092,3.677618939062979
1093,282.51352042870286
1094,2358.128495698241
1095,620.4259858696311
1096,14.457223258930105
1097,1834.999798589095
1098,330.1082905
1099,1417.9194893517433
1100,1359.1022406254544
1101,67.70687554377257
1102,4106.6745673860305
1103,1399.5514576267858
1104,117.27782989807021
1105,572.6335597698146
1106,218.04432792378208
1107,4.523686254097543
1108,126.68603952211869
1109,2.9334107155513087
1110,789.6723389601043
1111,523.6702750378934
1112,316.29134387940576
1113,908.7790367895312
1114,2141.020910514781
1115,22.301440137962263
1116,10.250954989327557
1117,263.73388591512855
1118,547.1350834387006
1119,128.1156730491161
1120,131.7999147511133
1121,22.943864545021082
1122,972.1784440066061
1123,666.1100756408727
1124,29.123922129668614
1125,1923.2557119700753
1126,490.0060372358405
1127,663.2218007634933
1128,814.8445409581792
1129,1215.7227304108205
1130,437.9216630015204
1131,86.91872984243314
1132,0.41975965251596065
1133,1202.726235532868
1134,4798.029019181057
1135,241.94397806215622
1136,326.4681405467914
1137,1232.9506103053825
1138,1173.7876350757012
1139,4284.540709135053
1140,2.778976976546321
1141,1651.014346154305
1142,1269.3786779535344
1143,227.48368821098882
1144,249.5256870887585
1145,1691.223922180709
1146,467.95873988242073
1147,1158.0668243093846
1148,6649.719987019061
1149,10390.761055704163
1150,1666.5552394207466
1151,580.4387848639511
1152,3607.4134857102604
1153,550.5814337179576
1154,636.5563749406302
1155,135.58591528553927
1156,2448.2924388797364
1157,597.5986759101346
1158,1238.7070982605273
1159,384.9003190328855
1160,416.98782322451166
1161,211.9254780960501
1162,1368.017226201485
1163,7298.8935498759065
1164,541.8965417078498
1165,4.476674600153739
1166,483.31377214290154
1167,157.61406632293912
1168,3333.5031953295274
1169,2652.146365404909
1170,307.2399674011589
1171,1205.929712999586
1172,1817.4772612380486
1173,102.96259690728313
1174,12.713282624865759
1175,111.24357850490598
1176,167.65839674327054
1177,530.1805179178231
1178,1080.612225453494
1179,39.907721895370685
1180,126.83961614273015
1181,13.658399884301796
1182,7.013365454
1183,0
1184,7427.287699175939
1185,13.583955260079824
1186,11.84348830391075
1187,890.6505645346288
1188,637.6707208075934
1189,1845.1429545642338
1190,3.0283923
1191,1482.1090461363997
1192,2233.4246915875283
1193,2190.296653834757
1194,1599.351803145238
1195,1311.2657282695689
1196,1.2055754354217276
1197,827.9441298760739
1198,2280.4600727788065
1199,2182.850202435712
1200,6134.295962527662
1201,451.9690067516671
1202,19.886318859060456
1203,154.3248003
1204,152.1438371254513
1205,71.52981754812888
1206,1215.2284274230963
1207,1972.9587067578996
1208,288.60321113529426
1209,245.9192387524104
1210,4891.581747223413
1211,11008.651356551962
1212,6876.010651543854
1213,1030.5714860646783
1214,933.7332607528526
1215,3702.364772
1216,132.63662434765052
1217,27.927805965701996
1218,705.6146771857522
1219,56.75505549673989
1220,688.8131062777447
1221,201.9808989
1222,577.5340340401019
1223,1732.1658805466284
1224,3330.811681308519
1225,1751.5714885186733
1226,5613.001208770478
1227,4143.278736
1228,750.6599980268287
1229,330.0051352140408
1230,674.2806812
1231,2410.4347485476947
1232,155.72020045000065
1233,1399.6932072404236
1234,77.54247783025474
1235,7771.643109839134
1236,1418.2133032954428
1237,2931.0519770452092
1238,14.982244685950693
1239,340.6009885615441
1240,321.35082851161013
1241,153.6873775737003
1242,5.825155854
1243,250.32770743490954
1244,55.082923590799005
1245,397.4377985215981
1246,25.85313481238494
1247,186.03868434499842
1248,140.92004173698086
1249,2260.5048257781045
1250,270.0766665985985
1251,226.0806287243598
1252,24.421386060085748
1253,174.52043707686957
1254,36.6548654
1255,2687.1554539113713
1256,1175.9519034615512
1257,580.6013860593278
1258,2062.968259230931
1259,10623.000539355733
1260,165.65895022802883
1261,57.11949871752713
1262,845.3493653343326
1263,2469.0585529768123
1264,5840.691071897964
1265,620.7472264469608
1266,866.9762720824314
1267,2.071573165652987
1268,1298.488713604601
1269,9914.013538611258
1270,143.73281774588176
1271,440.2432128706161
1272,1614.7450890468642
1273,17.18752824505667
1274,1540.2036860911203
1275,52.88935110791745
1276,187.58839399031297
1277,307.69814737644845
1278,404.1561510201371
1279,799.3506198932953
1280,2135.732860594076
1281,139.83188167233516
1282,100.95979515665604
1283,264.0035682089169
1284,75.80627165246729
1285,195.9270179734687
1286,67.56693690997302
1287,1346.1527222068075
1288,2242.171001859868
1289,208.6015043111037
1290,222.10985819817662
1291,187.4376813957129
1292,1350.7234302263578
1293,12.179626648914523
1294,1549.0805480305426
1295,397.9504853747591
1296,3399.9388516435147
1297,625.6895312836973
1298,930.4031226
1299,7.0058855105673015
1300,18.841593593825326
1301,1344.9244291359041
1302,769.7181997416479
1303,5865.717805755413
1304,1624.4873449637596
1305,1383.130098976097
1306,1669.1185159392749
1307,19.46600083072957
1308,1123.2937784238713
1309,138.88799785292142
1310,4055.4219033759664
1311,840.7735706536375
1312,2501.551374804152
1313,238.4434128624512
1314,1253.8756179358677
1315,798.2995765998232
1316,287.6591694896027
1317,3079.0487037021676
1318,1016.4792443569971
1319,14.908984730057284
1320,6.992714443616565
1321,4476.42208
1322,445.9381906
1323,2098.9472101365873
1324,1045.4651688876622
1325,339.0960741035579
1326,515.5567335916504
1327,121.32927017815902
1328,1186.5019221855744
1329,2370.0730997067744
1330,1383.606160619118
1331,1796.643094833314
1332,108.5105118
1333,3483.155496542642
1334,580.5765231986938
1335,9.363589104944674
1336,14.136216772770618
1337,7.393613822892284
1338,245.8697134606292
1339,1540.5269734637943
1340,1049.446165773983
1341,913.5597126391301
1342,17.683888731206014
1343,235.61922698175746
1344,144.87759496285418
1345,13.11288653765555
1346,4421.927500647225
1347,889.6670866041004
1348,493.2630332165408
