Node,Closeness Centrality
1275,0.49402187738488934
1276,0.5216223475691647
1277,0.5424581005586592
1278,0.5407964355332776
1279,0.5545402627070246
1280,0.6112684922883224
1281,0.5082439152054437
1282,0.5106494872469103
1283,0.5333699533095303
1284,0.5052029136316337
1285,0.5304561595192571
1286,0.5036307053941909
1287,0.581437126
1288,0.6137800252844501
1289,0.5198072805139187
1290,0.5202250200910795
1291,0.5320547945205479
1292,0.5596541786743516
1293,0.4916455696202532
1294,0.6114609571788413
1295,0.5713445130920859
1296,0.634640523
1297,0.5700029351335486
1298,0.5748963883955003
1299,0.48732747804265997
1300,0.49961409827630565
1301,0.5705052878965923
1302,0.5656859889309642
1303,0.6536519690339953
1304,0.5728613569321533
1305,0.5776323616894705
1306,0.5651920838183935
1307,0.47797194191484127
1308,0.5643708224353385
1309,0.5498301245753114
1310,0.6574136763710223
1311,0.5675043834015195
1312,0.6089683286296644
1313,0.5231681034482759
1314,0.5805680119581464
1315,0.5607854461449611
1316,0.535428729
1317,0.6477651767845231
1318,0.5742164399763453
1319,0.5203644158628081
1320,0.48562140535133785
1321,0.6363040629095675
1322,0.5173148641449121
1323,0.6097331240188383
1324,0.5906326034063261
1325,0.5553331426937375
1326,0.5438252590310837
1327,0.5134849286092015
1328,0.5771173848439821
1329,0.5969873962496157
1330,0.5852923447860157
1331,0.5927960927960928
1332,0.5205038863575449
1333,0.590094196
1334,0.5439775910364145
1335,0.461392255
1336,0.5019384853967434
1337,0.4936451448906965
1338,0.5136207352552234
1339,0.5642068564787914
1340,0.5426096675048896
1341,0.563551944
1342,0.4926433282597666
1343,0.5166267624368183
1344,0.5301665301665301
1345,0.4985879332477535
1346,0.6402901417738213
1347,0.5658508158508159
1348,0.5473506200676438
1349,0.5800477897252091
1350,0.4809311540366518
1351,0.5403450194769059
1352,0.4730816077953715
1353,0.5540656205420827
1354,0.6031055900621118
1355,0.5655212580081538
1356,0.5823088455772114
1357,0.557885665
1358,0.5698356807511737
1359,0.5442825112107623
1360,0.5611095059231436
1361,0.5010319917440661
1362,0.5545402627070246
1363,0.5473506200676438
1364,0.5382483370288248
1365,0.5947932618683002
1366,0.5473506200676438
1367,0.6042314872433105
1368,0.5764321757197982
1369,0.6087774294670847
1370,0.5495189586870401
1371,0.5569257241181531
1372,0.5551743853630646
1373,0.5690008789920891
1374,0.5441300084057159
1375,0.5352811466372657
1376,0.4954081632653061
1377,0.545199326
1378,0.5136207352552234
1379,0.5564469914040114
1380,0.5214822771213748
1381,0.5676702718503361
1382,0.5590097869890616
1383,0.592253736
1384,0.5282916213275299
1385,0.5430648769574944
1386,0.49289340101522844
1387,0.5275740287965227
1388,0.63360522
1389,0.4805741153179906
1390,0.5418526785714286
1391,0.5628985507246377
1392,0.5518613242398409
1393,0.5495189586870401
1394,0.5991977784634372
1395,0.3872382851445663
1396,0.5643708224353385
1397,0.5078451882845189
1398,0.5653566229985444
1399,0.4925183870149632
1400,0.6224358974358974
1401,0.5485875706214689
1402,0.5977223761157279
1403,0.580221094
1404,0.49961409827630565
1405,0.5678362573099415
1406,0.5427613191727222
1407,0.5949754901960784
1408,0.5023279875840663
1409,0.4954081632653061
1410,0.6133922931143398
1411,0.5496744975941127
1412,0.5410977988297576
1413,0.4949031600407747
1414,0.5748963883955003
1415,0.5102469784550709
1416,0.4841685365245575
1417,0.5074470864907238
1418,0.5886632312822068
1419,0.5473506200676438
1420,0.587772397
1421,0.5559690810191812
1422,0.49756597489110943
1423,0.5574052812858783
1424,0.6110761485210825
1425,0.5231681034482759
1426,0.5716808949072711
1427,0.5162147793726741
1428,0.5110526315789473
1429,0.5392946403776728
1430,0.5450463092899243
1431,0.5655212580081538
1432,0.5957055214723926
1433,0.5835336538461539
1434,0.6059282371294852
1435,0.514846235
1436,0.5205038863575449
1437,0.5797014925373134
1438,0.6373482113554316
1439,0.5413994981879008
1440,0.6131986106725608
1441,0.5673385918784691
1442,0.5091767173571053
1443,0.5355763927192498
1444,0.5288671023965141
1445,0.5615962984384038
1446,0.5418526785714286
1447,0.5046777546777547
1448,0.5268583830710798
1449,0.5219027143241064
1450,0.5395943317588219
1451,0.6165079365079366
1452,0.6031055900621118
1453,0.5295882192527952
1454,0.5062565172054223
1455,0.5627354390031875
1456,0.5492081447963801
1457,0.5270013568521031
1458,0.5728613569321533
1459,0.5341034103410341
1460,0.5642068564787914
1461,0.5521751492749503
1462,0.4619410085632731
1463,0.5590097869890616
1464,0.6023573200992556
1465,0.5577254451464676
1466,0.5254329004329005
1467,0.5586881472957422
1468,0.494147583
1469,0.5355763927192498
1470,0.5917123705057892
1471,0.5566064775007166
1472,0.5248648648648648
1473,0.557245337
1474,0.587772397
1475,0.5835336538461539
1476,0.5567660550458715
1477,0.5524893314366999
1478,0.5465803546298902
1479,0.5164893617021277
1480,0.5118608328940433
1481,0.6017973349860551
1482,0.6258459555269095
1483,0.49629440327114743
1484,0.5258597346330897
1485,0.4881850175967823
1486,0.5643708224353385
1487,0.5016791526737278
1488,0.47365853658536583
1489,0.5010319917440661
1490,0.6010523057876819
1491,0.557245337
1492,0.5141646809637278
1493,0.581263095
1494,0.5752369668246445
1495,0.5198072805139187
1496,0.5603000577034045
1497,0.5235912644917767
1498,0.5203644158628081
1499,0.5585274662064998
1500,0.5730303924461493
1501,0.5288671023965141
1502,0.49769349051768325
1503,0.5288671023965141
1504,0.5129424194400423
1505,0.5826582658265826
1506,0.5651920838183935
1507,0.5521751492749503
1508,0.46337389644476257
1509,0.5990129549660703
1510,0.5481230595540503
1511,0.5007735946364105
1512,0.57472625
1513,0.46205091601237214
1514,0.5195291599785982
1515,0.5710085269038518
1516,0.5492081447963801
1517,0.5648632926119838
1518,0.5870616686819831
1519,0.5742164399763453
1520,0.5788375558867362
1521,0.5766033254156769
1522,0.5944291398836853
1523,0.5731995277449823
1524,0.6560810810810811
1525,0.5101129498292619
1526,0.49680225121514454
1527,0.5586881472957422
1528,0.6360956436292171
1529,0.5413994981879008
1530,0.5847636254140319
1531,0.6206455736657079
1532,0.5575653172552397
1533,0.6194577352472089
1534,0.6313394018205462
1535,0.5588489208633094
1536,0.525006759
1537,0.5594929415154134
1538,0.531326949
1539,0.46426010040640686
1540,0.6151409566043713
1541,0.5366123238463664
1542,0.5306010928961749
1543,0.5726924211147154
1544,0.5515478557228061
1545,0.5018087855297158
1546,0.5823088455772114
1547,0.5234501347708895
1548,0.4778543307086614
1549,0.5341034103410341
1550,0.48843058350100604
1551,0.5038920601971977
1552,0.4694222866811699
1553,0.5254329004329005
1554,0.5115911485774499
1555,0.6089683286296644
1556,0.6046077210460772
1557,0.5258597346330897
1558,0.5032391811350091
1559,0.5577254451464676
1560,0.5442825112107623
1561,0.6194577352472089
1562,0.4979487179487179
1563,0.5227456258411843
1564,0.6097331240188383
1565,0.5655212580081538
1566,0.5603000577034045
1567,0.6254428341384863
1568,0.47621383030897496
1569,0.5979064039408867
1570,0.5136207352552234
1571,0.5738770685579196
1572,0.5110526315789473
1573,0.5999382143960457
1574,0.5774606006541778
1575,0.5167642362959021
1576,0.5535917901938426
1577,0.519946452
1578,0.48465185924631893
1579,0.5501416430594901
1580,0.5285792052259118
1581,0.5513912549687677
1582,0.6933238129239557
1583,0.5369090406414155
1584,0.5833583658756384
1585,0.4748166259168704
1586,0.5136207352552234
1587,0.6038557213930348
1588,0.570840682
1589,0.6176844783715013
1590,0.5445877734155917
1591,0.4881850175967823
1592,0.6272609819121447
1593,0.5783204288266826
1594,0.5816112608565439
1595,0.4764474975466143
1596,0.5308911973756151
1597,0.3905087472350694
1598,0.4902802322645797
1599,0.4980764298538087
1600,0.5807416267942583
1601,0.4470534069981584
1602,0.5730303924461493
1603,0.6072545340838024
1604,0.5376522702104097
1605,0.5027180947450168
1606,0.5424581005586592
1607,0.5984591679506934
1608,0.4476717381281697
1609,0.5713445130920859
1610,0.5430648769574944
1611,0.6286824214956297
1612,0.6329856584093873
1613,0.43738738738738736
1614,0.5713445130920859
1615,0.5845875978326309
1616,0.5152560360838419
1617,0.5062565172054223
1618,0.546119235
1619,0.5798745894296805
1620,0.5048089420327528
1621,0.5640429857682254
1622,0.5193902112864403
1623,0.4805741153179906
1624,0.5957055214723926
1625,0.5304561595192571
1626,0.5728613569321533
1627,0.545199326
1628,0.529011169
1629,0.47621383030897496
1630,0.5534340267882588
1631,0.47668139420716743
1632,0.5099789915966386
1633,0.5977223761157279
1634,0.5891990291262136
1635,0.5531187695813159
1636,0.5793556085918854
1637,0.553907587
1638,0.5242980561555075
1639,0.46671473203556835
1640,0.5562875966771699
1641,0.6354712041884817
1642,0.5027180947450168
1643,0.5938837920489297
1644,0.6896306818181818
1645,0.7691089108910891
1646,0.48732747804265997
1647,0.6083959899749374
1648,0.5248648648648648
1649,0.6294975688816856
1650,0.5517045454545455
1651,0.5628985507246377
1652,0.5913520097442144
1653,0.5764321757197982
1654,0.5389952817096864
1655,0.5479683972911964
1656,0.5221833826297392
1657,0.5447405329593268
1658,0.5332235035694673
1659,0.5089098532494759
1660,0.589020322
1661,0.5938837920489297
1662,0.5278608317477576
1663,0.5012906556530717
1664,0.5346916299559471
1665,0.5902735562310031
1666,0.525006759
1667,0.6521155137676293
1668,0.5055975006508722
1669,0.5528038713350413
1670,0.5564469914040114
1671,0.5326385079539221
1672,0.5991977784634372
1673,0.5819598441714114
1674,0.545199326
1675,0.5136207352552234
1676,0.5653566229985444
1677,0.5307461054933041
1678,0.677599442
1679,0.6402901417738213
1680,0.5767745767745768
1681,0.5099789915966386
1682,0.5966205837173579
1683,0.5242980561555075
1684,0.5619212962962963
1685,0.5001287664177183
1686,0.5471963933502395
1687,0.5391449194891726
1688,0.5655212580081538
1689,0.5159404888416578
1690,0.5492081447963801
1691,0.5397443023902168
1692,0.4943991853360489
1693,0.5569257241181531
1694,0.5524893314366999
1695,0.5564469914040114
1696,0.5479683972911964
1697,0.5086432687270822
1698,0.529011169
1699,0.5481230595540503
1700,0.531763417
1701,0.5521751492749503
1702,0.5360198730333977
1703,0.5370575221238938
1704,0.5209227467811158
1705,0.48428927680798006
1706,0.5054659031754295
1707,0.5795284989555357
1708,0.6363040629095675
1709,0.4989722507708119
1710,0.4931437277805993
1711,0.5427613191727222
1712,0.5633884537278793
1713,0.5807416267942583
1714,0.5495189586870401
1715,0.5915321352421565
1716,0.5342503438789546
1717,0.557245337
1718,0.5191125367548783
1719,0.3821330184966549
1720,0.5049401976079043
1721,0.5465803546298902
1722,0.5033696215655781
1723,0.5767745767745768
1724,0.5346916299559471
1725,0.48562140535133785
1726,0.6057392389270119
1727,0.5137566137566137
1728,0.5217624932831811
1729,0.5335164835164835
1730,0.5805680119581464
1731,0.5886632312822068
1732,0.6210425327790214
1733,0.5333699533095303
1734,0.6614441416893733
1735,0.5730303924461493
1736,0.5795284989555357
1737,0.5155295991505177
1738,0.49629440327114743
1739,0.6046077210460772
1740,0.5823088455772114
1741,0.6352633300621524
1742,0.5949754901960784
1743,0.5537496435700029
1744,0.5499858397054659
1745,0.5958883092973305
1746,0.49756597489110943
1747,0.4943991853360489
1748,0.5528038713350413
1749,0.5301665301665301
1750,0.5342503438789546
1751,0.5054659031754295
1752,0.5570854847963281
1753,0.5847636254140319
1754,0.5606235565819861
1755,0.5632250580046404
1756,0.6407126360936984
1757,0.5224643529728276
1758,0.5908122908427137
1759,0.4868388067184758
1760,0.5748963883955003
1761,0.5177286057051453
1762,0.5470422535211268
1763,0.5738770685579196
1764,0.502978503
1765,0.44046268995237015
1766,0.4504755277197866
1767,0.4805741153179906
1768,0.5730303924461493
1769,0.4419663177059627
1770,0.4925183870149632
1771,0.683081252
1772,0.5375034597287572
1773,0.6497156239544999
1774,0.6673539518900343
1775,0.5838845460012027
1776,0.7434915773353752
1777,0.6108839257628185
1778,0.5766033254156769
1779,0.5245813074014046
1780,0.5089098532494759
1781,0.5614339404452153
1782,0.5958883092973305
1783,0.6488473103909121
1784,0.5622466705269253
1785,0.5450463092899243
1786,0.5178666666666667
1787,0.6580820060996272
1788,0.5261446762395015
1789,0.6338120104438643
1790,0.5937022317334149
1791,0.5177286057051453
1792,0.4852573713143428
1793,0.6268560361523564
1794,0.5129424194400423
1795,0.5824835032993402
1796,0.5542237442922374
1797,0.5126715945089757
1798,0.511725955
1799,0.6260477111540941
1800,0.5513912549687677
1801,0.511725955
1802,0.5752369668246445
1803,0.6145569620253165
1804,0.7336607480166226
1805,0.5624094989863887
1806,0.5590097869890616
1807,0.6811645036829183
1808,0.623835528
1809,0.6896306818181818
1810,0.6053615960099751
1811,0.5202250200910795
1812,0.6990640748740101
1813,0.47365853658536583
1814,0.6061173533083646
1815,0.5436730123180291
1816,0.6151409566043713
1817,0.5510783200908059
1818,0.609159348
1819,0.5261446762395015
1820,0.6814035087719298
1821,0.6082054494206076
1822,0.49910048830634796
1823,0.6070647077211628
1824,0.5754074074074074
1825,0.7565251266069342
1826,0.6973070017953321
1827,0.5666763933469506
1828,0.50904325
1829,0.5529612756264237
1830,0.7480739599383667
1831,0.6609938733832539
1832,0.5481230595540503
1833,0.6352633300621524
1834,0.6886524822695036
1835,0.710054845
1836,0.6159213447510308
1837,0.5284353741496599
1838,0.8517543859649123
1839,0.5082439152054437
1840,0.5984591679506934
1841,0.5093102543928665
1842,0.6560810810810811
1843,0.6659807956104252
1844,0.7968814115716044
1845,0.7381223869251236
1846,0.6995677233429395
1847,0.7972085385878489
1848,0.7038782167451976
1849,0.5143008474576272
1850,0.5550157187767933
1851,0.8091666666666667
1852,0.7333836858006042
1853,0.6272609819121447
1854,0.5962542216763893
1855,0.6025442134657152
1856,0.6857344632768362
1857,0.6321614583333334
1858,0.7836965294592413
1859,0.8018166804293972
1860,0.6246381473142489
1861,0.7152854511970534
1862,0.580394501
1863,0.6567467027392627
1864,0.6896306818181818
1865,0.7808604744672296
1866,0.6666666666666666
1867,0.5648632926119838
1868,0.5946111451316595
1869,0.6852505292872265
1870,0.5346916299559471
1871,0.6222364626722204
1872,0.7005772005772006
1873,0.5643708224353385
1874,0.6627986348122867
1875,0.6321614583333334
1876,0.5319090660093125
1877,0.7386839102320274
1878,0.6968066020810908
1879,0.6740715029503644
1880,0.5805680119581464
1881,0.7574102964118564
1882,0.7205936920222634
1883,0.7336607480166226
1884,0.6190627988524068
1885,0.7768
1886,0.5828331332533013
1887,0.5476593344613649
1888,0.5007735946364105
1889,0.6078247261345853
1890,0.6453971419076105
1891,0.5596541786743516
1892,0.6383957922419461
1893,0.8225328250741212
1894,0.7168696936138796
1895,0.5769459298871064
1896,0.5002575991756827
1897,0.6147515036403925
1898,0.5650276403840558
1899,0.6216389244558259
1900,0.6935714285714286
1901,0.7295266716754321
1902,0.7203264094955489
1903,0.5529612756264237
1904,0.8211416490486257
1905,0.5102469784550709
1906,0.581437126
1907,0.641771315
1908,0.6032929481205344
1909,0.6327794069729553
1910,0.5245813074014046
1911,0.640924092
1912,0.8031430934656741
1913,0.7415043909889271
1914,0.8807256235827664
1915,0.6547538772757923
1916,0.6738376127689105
1917,0.7295266716754321
1918,0.6641586867305062
1919,0.6272609819121447
1920,0.5493635077793494
1921,0.6757132915796799
1922,0.5011612903225806
1923,0.6135860979462875
1924,0.5407964355332776
1925,0.7292527224934284
1926,0.5507657402155417
1927,0.6554168072899089
1928,0.5369090406414155
1929,0.7008300252616384
1930,0.6560810810810811
1931,0.5771173848439821
1932,0.5436730123180291
1933,0.5731995277449823
1934,0.49402187738488934
1935,0.42503830159772377
1936,0.4907758402830427
1937,0.47170269613796456
1938,0.4607354685646501
1939,0.3857767183154549
1940,0.5261446762395015
1941,0.5113217482885729
1942,0.42653195695146057
