,aweme_id,cid,create_time,user.uid,user.nickname,text,reply_comment_total
1,7287849188077866246,7288387928886854433,2023-10-10,7244813012099974170,3:16 John 🫶🏻,So basically it’s all Israel literally 🙌🏻,0
2,7287849188077866246,7288335850910925574,2023-10-10,6975523945844802565,lanray323,This is information. The narrator is unbiased.,0
3,7287849188077866246,7288242204237398790,2023-10-10,6897971830545630213,Tee,where is Palestine?,0
4,7287849188077866246,7288051678804148997,2023-10-09,6856392735886640134,michael smith296,shut up,0
5,7287849188077866246,7287990705003627297,2023-10-09,7086983715394307078,HB,....its not that complicated,2
6,7287849188077866246,7287976739165602567,2023-10-09,7190196104305820677,a,“I HAVE NEVER CALLED IT APARTHEID BECAUSE IT’S WORSE THAN APARTHEID” …… NOAM CHOMSKY,1
7,7287849188077866246,7287930768897393415,2023-10-09,7174938740649395206,Faizal,eh where is the land of Palestine in ur map?,0
8,7287849188077866246,7287924819425100550,2023-10-09,7106855719375651845,Lysias Uneck™√🇰🇪🇺🇸,WHY DO I FEEL THE WORLD IS COMING TO AN END?,2
9,7287849188077866246,7287857746287313670,2023-10-09,6616289085371105286,Abdou Boukortt,Israël is a British creation,3
10,7287849188077866246,7287854748160688901,2023-10-09,6616289085371105286,Abdou Boukortt,It’s not a conflict it’s a colonization,4
11,7287849188077866246,7287853678903198471,2023-10-09,6830538657449313285,Danny Wu,🤗🤗🤗🤗,1
12,7287849188077866246,7287850089715598086,2023-10-09,7259055709801743365,Omoba_Blog,we pray for both country to come to peace settlement,3
0,7293680822161247518,7293730021247566635,2023-10-25,7210923566987101227,ATOMIC Crayon,"It’s Gods hand; Amen, he’s putting his hands over Israel. Thank you Lord",43
1,7293680822161247518,7293722733612237614,2023-10-25,6925643905489339397,Kristyn Long346,The cloud is showing someone on their knees praying with their child. 🙏❤️The promise of Abraham and Isaac !,109
2,7293680822161247518,7293749474894971690,2023-10-25,7138956869757846570,dawnlynes,A pillar cloud by day and fire by night,39
3,7293680822161247518,7294151063690249003,2023-10-26,6863907487717196805,dizzy dandies,Exodus 13:21-14 talk about the pillar of fire and the pillar OF cloud that never left them to protect them on their journey....like fog would.,3
4,7293680822161247518,7294100667270382367,2023-10-26,7102792098827322410,Nickna911,Where in the Bible? Anyone have a verse reference?,5
5,7293680822161247518,7294127477516272427,2023-10-26,6895053516961956870,Barb’s Goofy,Can someone please list the chapter and verse if a pillar of cloud is in the Bible ? Thanks!🙏🏻,5
6,7293680822161247518,7294968427368792862,2023-10-28,6636851276397756422,Tyler's World,I thought a pillar means from top to bottom? 🤷🏽‍♂️am I missing something,2
7,7293680822161247518,7294149198180795182,2023-10-26,771692,Chine' Chanchez,"I’ve been wondering. The stories of wars in the Bible and total desolation of various plcs due to their decisions, is this is a present day example🤔",1
8,7293680822161247518,7294119182592836398,2023-10-26,6869426963946816517,Judie Havard,If this was true..hundreds would be going to the wailing wall or throwing on sackcloth and ashes!!!👍,1
9,7293680822161247518,7293937289355625246,2023-10-25,7056571941442831407,Jessie,they must be using thae one machine that creates clouds. can remember the name of it,2
10,7293680822161247518,7293738420290732843,2023-10-25,7013148830272291845,mariechallenger,Don't be fooled. Man made no doubt.,1
11,7293680822161247518,7294231085855179551,2023-10-26,7014484386557477894,RyanLambert,Praise the living Lord Jesus Christ!!,0
12,7293680822161247518,7293951820468962094,2023-10-25,6880252029709911046,🌻A sunflower in fall,Pillar of cloud? Can you tell me which verse that’s from please! 🙏🏻,2
13,7293680822161247518,7293730624162038571,2023-10-25,7116130741643641902,joelValba6973,🤣weather control bro..chemtrails..haarp,1
14,7293680822161247518,7294351171224617774,2023-10-26,6998959720610759685,youkai,is there scripture that speaks of this?,1
15,7293680822161247518,7293755637086028586,2023-10-25,7215775958132786218,davidtrent06,from the Lord Jesus Christ amen,0
16,7293680822161247518,7293713078645719851,2023-10-25,7209115689755165738,mahalo,Cloud by day. Fire by night. That’s how God protects his people.,0
17,7293680822161247518,7293734192685253422,2023-10-25,7175882065316070446,llllllllllaaammmmms,Weather manipulation,0
18,7293680822161247518,7293712247297016618,2023-10-25,7141260493957645358,smokymountaincabinrental,Pillar of fire at night…,0
19,7293680822161247518,7294118059077288734,2023-10-26,7135815059405751342,PrincessToQueen777,It looks like the large cloud that fell on me in my dream. Turned into a prophetic dream but that’s the cloud that was in it,0
20,7293680822161247518,7293695355908375339,2023-10-25,7034283979729945605,karma comings,usually happens before they use the lazers,0
21,7293680822161247518,7294206922404004613,2023-10-26,6985857224824816642,🗝️ YAHWEH,amen messiah Emmanuel god is with you israel.,0
22,7293680822161247518,7293705798378210091,2023-10-25,6880887718316311558,Viv,Mam made! Guarantee you,0
23,7293680822161247518,7293725196237259562,2023-10-25,6959571159211213830,NWTGypsy,Let heaven reign,0
24,7293680822161247518,7294073236671775518,2023-10-26,7240514285369328686,eddyjejm,"Y'all are easily deceived, believing this is The Most High covering Imposters pretending to be his chosen people...",0
25,7293680822161247518,7293877666448376607,2023-10-25,83721317861998592,Jenni,"It's poisonous chemicals from chemtrails, actually! We are in end times tribulation! Get your ❤️right before YAHWEH...TODAY is day of salvation!",0
26,7293680822161247518,7293704230907937579,2023-10-25,7234995389903602730,richard4663,That is nuclear fallout. Bomb detonated underground will produce this,0
27,7293680822161247518,7294378042784760619,2023-10-26,7053600277383627781,Tiedami17,Spraying something? Run,0
28,7293680822161247518,7293705577340257070,2023-10-25,6653924451677437957,rachal herman,when he first says pillar of clouds turn your phone sideways there are images of a group of people 🙄,0
29,7293680822161247518,7293924994827240238,2023-10-25,6817223825319953414,PizerlR70!,They create clouds,0
0,7288445309582167339,7288699331116729120,2023-10-11,6922022505859433477,Solider5204,"personal opinion
Usa should just fuck off.",17
1,7288445309582167339,7288631440279356192,2023-10-11,6929929948270953477,Bazka,it will be the opposite way soon,4
2,7288445309582167339,7289210376590426923,2023-10-12,6974592557193085958,LadiesMan217,This might be propaganda but I’m letting it effect me 🤑🤑🤑,3
3,7288445309582167339,7288447544295883562,2023-10-10,7242160582093505578,Firefightervr,😂😂😂😂 Is this just a joke because if it is 😂😂😂😂😂😂😂😂,4
4,7288445309582167339,7288586264021107489,2023-10-11,7155737915166557190,silly,battlefield 2042 is severely underrated,0
5,7288445309582167339,7288609328419734304,2023-10-11,7172700518614336517,Cristi,Loooool,0
6,7288445309582167339,7289167003813528352,2023-10-12,7101372700832564229,Miko3140,fr,0
0,7301829878184152363,7302476046216823594,2023-11-17,6922895280228828165,user3248029485941,Fox News has been outfoxed again Idf brought those weapons with them in the boxes that were marked medical supplies,3
1,7301829878184152363,7302032642919711506,2023-11-16,6917218226741281798,Skittles,"We believe you and the IDF, I am of to the 🚽 now to have a 💩💩, I have heard so much 💩💩 lately from IDF",0
2,7301829878184152363,7302121989203739424,2023-11-16,6819777153665303558,its time 40,so the reporter is the rampant homosexual called Douglas Murray 😂😂😂😂,0
3,7301829878184152363,7302378882141963054,2023-11-17,6814224882651464709,Zack D,A bunch of liars trying to cover up the Zionist failure,0
4,7301829878184152363,7302254975576900395,2023-11-17,7117950678328673322,owen79191,liars liars pussy on fire,0
5,7301829878184152363,7302310991202206506,2023-11-17,7230196181065778222,user98816296206975,Fake news 😂😂😂😂 grow up every one is getting your bull shit,0
6,7301829878184152363,7302594388403208990,2023-11-18,6668518613303197702,8WSNM,The amount of weapons “found” & displayed can easily be taken away left anywhere else even during the chase its a sit-up/fake to fool people,0
7,7301829878184152363,7302312125165650731,2023-11-17,7230196181065778222,user98816296206975,You guys are that dumb posting stupid shit like that to American 🇺🇸 people we are smarter now,0
8,7301829878184152363,7302223124292354859,2023-11-17,7093719426014184494,anwarfarhat126,Stop you’re fake news. Stop your fake news in the same people dying because you’re stupid fucking news.,0
9,7301829878184152363,7302050772794802977,2023-11-16,7201083836721234949,Keithhulme,fox Israeli news fuck America n is real scum country from ireland,0
10,7301829878184152363,7302136797408461574,2023-11-16,6851346133156611078,Sohail Khan,"This network, Fox, CNN, ABC, NBC, CBS are all fucking cheerleaders for Israel’s domination off the White House, pentagon Congress and the media",2
11,7301829878184152363,7301973091595764485,2023-11-16,6875041943400825862,Adeniyi Adebayo,Hospital in the bush......lol,1
12,7301829878184152363,7302599829653390111,2023-11-18,6597563148197593090,vaquero Fisher,🇮🇱🇮🇱🇮🇱🇮🇱,0
13,7301829878184152363,7302108479614092064,2023-11-16,6772269656327406598,G1965,BS,0
14,7301829878184152363,7301833843786793771,2023-11-15,6858309811105514501,DESMOND RILEY SR,"Bullshit, free Palestine",24
15,7301829878184152363,7301854560784237358,2023-11-16,7105928552235746346,chrisnreba95,Hamas will be decimated! GOD bless Merica and Isreal!🇺🇸🇺🇸🇺🇸,3
16,7301829878184152363,7301844342028845866,2023-11-16,7097375525099897902,Lucky,"Never again is right now, Gaza must and will be destroyed",4
17,7301829878184152363,7301846424525046570,2023-11-16,7155636972454331434,Maximian,"All made up news ,end the occupation now",7
18,7301829878184152363,7301907120130622250,2023-11-16,6678395290280608774,@saba ismail,Stop lying,4
19,7301829878184152363,7301865465816384302,2023-11-16,7299664145031463978,مغسل أموات ⚰️⚰️⚰️🪦,Who is gonna believe this?,4
20,7301829878184152363,7301837941542011691,2023-11-15,7027297460720862214,charlestomakins,All the People in Gaza are in on it!! They all related and harbored them!!,1
21,7301829878184152363,7301853348515742506,2023-11-16,7188645293632668714,donny,"Listen, f*** them both. Then never gonna have peace there, never.",3
22,7301829878184152363,7301941698590016299,2023-11-16,7088157758227252267,Hue Athds,Why don’t they go inside a tunnel and see where it leads?,1
23,7301829878184152363,7301886716512961326,2023-11-16,6849039566872216581,Mustapha Gikineh,All liars FAX is fake news own by Jewish,1
24,7301829878184152363,7301949342926848786,2023-11-16,7064253927056032773,usergu7nsgm1uf,Free Palestine,1
25,7301829878184152363,7301831427405415173,2023-11-15,7198901160743945221,M.Taufik,you supporting genocide,1
26,7301829878184152363,7301831323807073030,2023-11-15,7198901160743945221,M.Taufik,"😂😂😂😂😂😂😂
this is snake hole",1
27,7301829878184152363,7302068886639297288,2023-11-16,7210282027042538502,ita,Good job IDF🇮🇱🇮🇱🇮🇱,0
28,7301829878184152363,7301990658062746374,2023-11-16,6783312607355126789,Little~Ash~Girl,🙏🏻🇮🇱🙏🏻🇮🇱,0
29,7301829878184152363,7301833424608051986,2023-11-15,6938959715934258182,Grum,Doesn’t look too close to a hospital,0
0,7291346514461396270,7291374365055206174,2023-10-18,7236199835300725806,Blackfox,Isn’t this consider a declaration of war,143
1,7291346514461396270,7291350106900366126,2023-10-18,6586282974223843333,Jordan,I get more news from tik tok than anywhere else.,47
2,7291346514461396270,7291368959830950686,2023-10-18,6938742124012864518,misfit1416,why am I not seeing this anywhere else but tik tok,29
3,7291346514461396270,7291397610922378030,2023-10-18,6614294827340693509,Sara Barnette,"The government doesn’t give AF about the people there, I pray that got out this time, it’s so scary",4
4,7291346514461396270,7291398362434962207,2023-10-18,6965982850365604870,swhools,why is this how I heard about this,9
5,7291346514461396270,7291362915549152042,2023-10-18,6847669288162870277,FH_Free,God bless them and keep them safe in Jesus name Amen. I also have a very young nephew in the military.,5
6,7291346514461396270,7291354712563041070,2023-10-18,7130485278427399214,papabilltrucking,"Play by play, the script is followed.",1
7,7291346514461396270,7291350532731536159,2023-10-18,6998129264043328517,Floribama mix,Keep preaching brother. Thank you for all you do!,0
8,7291346514461396270,7291512840116847406,2023-10-19,6772746689931527173,😇Trouble😈,They don’t care about us.. we’re all disposable. They have one agenda but I’m not seeing benefits in the end result.,2
9,7291346514461396270,7291405019394556715,2023-10-18,6815755169474937861,NaelNaz,First I am hearing of this!!,2
10,7291346514461396270,7292317995052204802,2023-10-21,7151768043005395970,Thinking Right Now✝️🇱🇧✝️🇻🇦,"hi, I'm from Lebanon, help",2
11,7291346514461396270,7291836654275986218,2023-10-20,6817598425744409606,S Carroll,I wish everyone had as much common sense as you did.,1
12,7291346514461396270,7293027739970585390,2023-10-23,6826133405693903877,adventuresofjohnny,Why did you move to the US?,1
13,7291346514461396270,7294430300381381419,2023-10-27,7102259327733629994,Santana Carter,sooo tru,1
14,7291346514461396270,7291849052588786475,2023-10-20,6596527654182502405,JeepinTJ,It always floors me I have to come to tik tok to get the news. I haven't heard about the embassy,1
15,7291346514461396270,7291640851424461614,2023-10-19,6988647218753569797,MsKareenaM,"I said the same thing a couple of days ago!!
🗣🗣🗣
Keep thinking for yourself friend! Love listen to you.",1
16,7291346514461396270,7291442074342736682,2023-10-18,6921671395010446341,user1262693141786,Imagine how many emails they deleting daily. How many stories they sitting on,0
17,7291346514461396270,7291717503129977631,2023-10-19,7063230573419201582,grace.mar1,Preach,1
18,7291346514461396270,7291360209447895838,2023-10-18,7015566477484000261,Shanna C,You nailed it brother!!,0
19,7291346514461396270,7291348519998751531,2023-10-18,6829669367077176326,Through Our Lives,I was talking about this with my husband last night before I saw this,0
20,7291346514461396270,7291781250293449515,2023-10-19,6689960302111065094,Z,too many people are brainwashed to the point they don't see it,0
21,7291346514461396270,7291865188817453855,2023-10-20,7016545678705722374,Kat,The movie 13 hours made me cry.,0
22,7291346514461396270,7292521686686040862,2023-10-21,6629782264900124677,Jon,This is a direct attack on our nation.,0
23,7291346514461396270,7292527028254720814,2023-10-21,6847307857865753606,Charity Hawkins,I followed you so fast 👏 love you sir,0
24,7291346514461396270,7291808925955048234,2023-10-19,6889590262251832326,Lou,Didn’t see this happened! 😳 Wow!,0
25,7291346514461396270,7292145843254625066,2023-10-20,6756004681007596549,Riss,This is the first I’m hearing of this?! I hope they’re all safe 🥺,0
26,7291346514461396270,7291816394463593262,2023-10-19,7002575934692049926,Speakfreeidiot,Called it lol,0
27,7291346514461396270,7291872148841956139,2023-10-20,7061766973611213870,bsunchips,Our leaders just leave them with all their assets.,0
28,7291346514461396270,7292074052350165806,2023-10-20,7009746293346239494,theminiroller,You're literally the man!!,0
0,7288150419401116974,7288188409721439018,2023-10-10,7067708221730882606,victoriaramirez5572,Yahweh take care of my people,2
1,7288150419401116974,7288507847041860394,2023-10-11,6817104859721843717,Jacquelyn Hahn,This was comforting,0
2,7288150419401116974,7288498290940003114,2023-10-11,6532022377646129153,wolf pack coolkids,amen brother,0
3,7288150419401116974,7288252203432985374,2023-10-10,6892729144406230022,Buckhead Betty,AMEN Thank you for this my friend! 🙏❤️✌️,0
4,7288150419401116974,7288368411046363910,2023-10-10,6945371278681801734,HPetersen,Amen and Amen,0
5,7288150419401116974,7288403900675244831,2023-10-10,6874669384323089414,DaGreatScott,Amen 🙏 True Facts,0
6,7288150419401116974,7290294222384317226,2023-10-15,6839863782338266118,Cortney,"love this, thank you for the reminder. ❤️keep praying 🙏",0
7,7288150419401116974,7288459628920423211,2023-10-10,6871738626897298438,Maurice Morgan,Amen Brother 🙏,0
8,7288150419401116974,7288187949866664746,2023-10-10,6805662504678540293,Jenny Roberts,amen brother,0
9,7288150419401116974,7288456304581591840,2023-10-10,6998641923654239237,Vee,Amen brother 🙏,0
10,7288150419401116974,7288359646224630534,2023-10-10,7263175498238264326,outoppie,amen brother,0
11,7288150419401116974,7288415169016480558,2023-10-10,7071323298278507562,Jayson 3-N-1,Amen brother!!,0
12,7288150419401116974,7288348712391869226,2023-10-10,6826780438494397446,Ale_33,Amen !❤️❤️,0
13,7288150419401116974,7288740391392838442,2023-10-11,7230281476502340650,Kay,AMEN♥️,0
14,7288150419401116974,7288721292361958186,2023-10-11,6905858506282238982,Wisdommichails,🙏 Amen,0
15,7288150419401116974,7288462389224440622,2023-10-10,6986011173955372038,wrod79,amen!,0
16,7288150419401116974,7288437947702100778,2023-10-10,6851574875455357958,Lakenya Carter,Amen🙏🙏👑,0
17,7288150419401116974,7289058004066370337,2023-10-12,7244333030642353179,shiv236,🥰Amen,0
18,7288150419401116974,7288502552323916587,2023-10-11,7179093431254434862,sergioramirez9030,🙏,1
19,7288150419401116974,7288560604758901550,2023-10-11,7266313331269764139,Erica P,@jasonbush0419,0
20,7288150419401116974,7288339256806998827,2023-10-10,7181095400329085994,charley (taylors version),💗💗,0
21,7288150419401116974,7288904078384644869,2023-10-12,6651035781241126918,Elize,❤,0
22,7288150419401116974,7288583720814084910,2023-10-11,6583503977979412486,777JRG2023,🙏,0
23,7288150419401116974,7288426810139362090,2023-10-10,149657996279623680,Lala Almonte,🙏🙏🙏🙏,0
24,7288150419401116974,7289447511394911018,2023-10-13,6916701038524515333,user9655692183425,👍,0
25,7288150419401116974,7293596999356859178,2023-10-24,6982625021185541126,daniellemariehe12,🙏🙏🙏🙏,0
26,7288150419401116974,7292664689526539054,2023-10-22,7179446616309892138,Punjabi🇮🇳,💯,0
27,7288150419401116974,7290393201586799403,2023-10-16,6774460362097869830,Berlin Berlin,❤️,0
28,7288150419401116974,7290340966615597870,2023-10-16,7261373246950376491,💖Sara💖,💖💖💖,0
29,7288150419401116974,7288710500501979950,2023-10-11,6813915919653012486,Myra Lee ❤️,🙏,0
0,7302569216895405343,7302564213704147717,2023-11-17,7191317432852710405,Salinco,Hamas is just a Pawn the Netanyahus used for their political gimmicks.They sure can create another in its place.,4
1,7302569216895405343,7302572431004648198,2023-11-17,6897951795948782594,Lauren Wygodny,Why is the US giving Iran money ?,13
2,7302569216895405343,7302572792703435526,2023-11-17,6845485240535663621,scarlet,This is not a religious issue that people insist on turning it. Any other religion could have been what Israel is now & this terror would still happen,5
3,7302569216895405343,7302956503262348078,2023-11-19,6988320185069978629,teetok37,@amanda Do you think a denazification type program would work in this scenario? A deprogramming of sorts,1
4,7302569216895405343,7302873050830586666,2023-11-18,6790085550272857094,Abby Road,That’s actually why the pro Pali movement is so dangerous because they have people like George Soros and the world health organization backing them,0
5,7302569216895405343,7302798479355560710,2023-11-18,6852388122245235717,Teddy,"This is a valid question indeed, sadly when it is eliminated another, similar one will emerge.",0
6,7302569216895405343,7302572681030599455,2023-11-17,6531835193269949440,Leslie Rush,Well; it was high enough numbers to be elected as the governing body.,0
7,7302569216895405343,7302572136673248005,2023-11-17,6897951795948782594,Lauren Wygodny,There is definitely many groups looking to step in and take Hamas place. It’s all about the money.,0
8,7302569216895405343,7302571176407220998,2023-11-17,6845485240535663621,scarlet,No. As long as Israel continues their occupation there will be a group that violently resists & turns into terrorism,70
9,7302569216895405343,7302571795369001734,2023-11-17,6845485240535663621,scarlet,"Daily, there are children that are witnessing unimaginable violence coming from Israeli forces.",3
10,7302569216895405343,7302744635549156139,2023-11-18,6812196749701743622,Susan Collins,And we will always have to fight them,0
11,7302569216895405343,7302945882739049247,2023-11-18,6909654023889323014,user9759304077353,One terrorist group does not define a country. Are you claiming the children and babies being bombed are terrorists too?,30
12,7302569216895405343,7302836737414808363,2023-11-18,6866150010024281094,Hi5yourface,What people don’t want to admit is that colonialism which they pretend to hate is baked into Muslim teachings. They believe it’s their right to take,0
13,7302569216895405343,7303171579731018539,2023-11-19,6679564389408719877,Vibrant Junglist,the mismanagement of wealth is rampant in the world. every country needs to care for thier own people first.,0
14,7302569216895405343,7302697672879899435,2023-11-18,6815333198870217733,user4482961038020,Man is fallible….there will always be corrupt men that are extremely charismatic and come into power. The best solution is knowledge.,0
15,7302569216895405343,7302659262085202689,2023-11-18,6739673805239223302,iremeow,Exactly that’s why youse have Zionists and that’s the worst type,3
16,7302569216895405343,7303040310380577568,2023-11-19,6946793955184542726,ahmedtilja,"IDF is a terrorist organisation funded by USA, Germany, France, England and the rest of Europe. Billions are being used to etnically cleans and steal",0
17,7302569216895405343,7302946299045233439,2023-11-18,6909654023889323014,user9759304077353,Look over Israel? They are taking land that does not belong to them. PLEASE EDUCATE YOURSELF. Please do not read propaganda and think facts!,0
18,7302569216895405343,7302945672486257438,2023-11-18,6909654023889323014,user9759304077353,The level of ignorance from people failing to see the genocide happening is baffling. Girl please do the world a favor and fully educate yourself.,0
0,7287313575645891883,7288091812283188001,2023-10-09,6929851940482483202,Kathe,die armen Kinder und Menschen 🥺,1
1,7287313575645891883,7287316021568308010,2023-10-07,6994999848374567941,El_magico,these bombs are american made 👍,5
2,7287313575645891883,7287974918649594631,2023-10-09,6876009023591793665,under taker,Hamas under control by SATAN,2
3,7287313575645891883,7287334040444764971,2023-10-07,6880679803659486214,Samiliski Hydov,think of all the civilians just killed in this clip 😞,13
4,7287313575645891883,7287350399794873119,2023-10-07,7181575601151788074,sneed,What’s next? An enemy pre-school?,11
5,7287313575645891883,7287333627502543662,2023-10-07,6772728081397761029,Adam Games,so stupid. over what even,5
6,7287313575645891883,7287330583704945438,2023-10-07,6806114674817254406,Boston,"Send Ukraine Army to Palestine.
We pay them enough...",4
7,7287313575645891883,7287330250730750766,2023-10-07,7205442828186534958,Wagons,Go Israel!!!!,0
8,7287313575645891883,7287364633372214062,2023-10-07,6763442203480015877,Waldo,Get fucked Hamas,0
9,7287313575645891883,7288948723156763425,2023-10-12,6823281354361324550,Sanja,it was time..go israel,0
10,7287313575645891883,7288075611775419142,2023-10-09,6919667739871839237,dodoeedee,If Ukraine can protect themselves against Russia. PALESTINE has a right to protect themselves too 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,0
11,7287313575645891883,7287655866580550406,2023-10-08,6806996809908765701,user7809426851900,Fuck those Hamas terrorist!!,0
12,7287313575645891883,7288616248319968005,2023-10-11,7244654689031177222,doreenwriters,😂😂2 aircraft for a few terrorist.Send them black sea to help Ukraine .Or is it that they just cant pick a fight with someone their size😂😂,0
13,7287313575645891883,7288239270757483297,2023-10-10,6859286273968342022,areyoutokkingtome2022,Apartheid regime number 1 in the world: Israel,0
14,7287313575645891883,7288092152034280197,2023-10-09,6978904953214403589,Ed_II,do they store weapons in their apartment building 😏,0
15,7287313575645891883,7287680121350193953,2023-10-08,7053097755112129541,HOLY MOLY,W israel,0
16,7287313575645891883,7287649106038571822,2023-10-08,6996468708257694726,ag10283,Hamas thinks Israel plays. Fuck around and find out,0
0,7287919211236576555,7289755382493791008,2023-10-14,7001784889498436613,camster100,scum,7
1,7287919211236576555,7288009075203670815,2023-10-09,7119285226690708526,zeal493,Only cowards kills unarmed civilians.,46
2,7287919211236576555,7294975452032140074,2023-10-28,7233608281029297195,Bob,@🫥,0
3,7287919211236576555,7287934804761756458,2023-10-09,6943950839364371461,Texas Rebel,Turn Their Desert to Glass,11
4,7287919211236576555,7300017425742725921,2023-11-11,151009622571630592,Susanna,people do you really believe that Izraelis having a dome and all the cameras on each corner wouldn't be able to notice 10 guys on gliders ?,4
5,7287919211236576555,7288093339684815658,2023-10-09,7113966294151578666,Jamie,JESUS WILL HAVE THE FINAL SAY 🙏 PRAYERS FOR ISRAEL 🇮🇱,13
6,7287919211236576555,7287965715733676842,2023-10-09,7196463659554997290,BenBauerish,In America they just walk across the border and get free cellphones,6
7,7287919211236576555,7288019723941348138,2023-10-09,6898161694662312966,user1309605680838,This is what happens when you unlawfully take someone’s land. The lions came out to play 🇵🇸,8
8,7287919211236576555,7287928013402981151,2023-10-09,6959922752304464902,larrycook4230,"It’s a good thing in America with we get to hunt dove, quail, ducks, Geese and sand cranes😉",1
9,7287919211236576555,7287946088387576618,2023-10-09,6882916087467852806,Nick,Shane Gillis needs to get on this lol,3
10,7287919211236576555,7287936563433571114,2023-10-09,7032671844856906758,xenagil,Bunch of evil animals doing Satan’s work!,2
11,7287919211236576555,7287936081700930335,2023-10-09,6848719121824777222,Pipewelder22,Bro why this never happen in the us 🙄 it would be like a state fair shooting arcade.,2
12,7287919211236576555,7288763342596195103,2023-10-11,6538760238575653888,Tyra,Only Pussys rape & pillage innocent defenseless women children and infants,2
13,7287919211236576555,7288061777061724974,2023-10-09,6959298370171732997,Mikeabout,Highest tech equipment those monkeys can operate. Cowards,2
14,7287919211236576555,7288484714859316000,2023-10-11,6737659370190210053,Sketch,And shot up a fucking music festival. Killed some children men women reallt dosent matter anything that’s Jewish and moves,2
15,7287919211236576555,7288503284908950314,2023-10-11,6814148020240090117,TL8985,Probably majority turned into ashes and the others will when Israel turns Palestine in a parking lot!,1
16,7287919211236576555,7291375941489804065,2023-10-18,6843820546473018373,Imrann✔️,@Chel7i @Z.iliass glider unlocked,1
17,7287919211236576555,7287926839397253934,2023-10-09,6611534159503671302,Darkseid,Thats crazy glad i live in anerica,1
18,7287919211236576555,7289864989391733536,2023-10-14,7039775567122334726,levarburnton,freedom fighters,1
19,7287919211236576555,7290703851668734752,2023-10-16,6812966435188311046,yoncove,so many children and women raped and killed,1
20,7287919211236576555,7290632204890899232,2023-10-16,6790045531361575941,Robo CopV,"Yeah right, how is things going over there hamas? not so pretty 🗡️🤣💪🏼🇮🇱",1
21,7287919211236576555,7288565152723551022,2023-10-11,6958036506314605573,cryptojunkie8,Israel will remove these cowards from the face of the earth. Hopefully I’ll get to join them.,1
22,7287919211236576555,7288411833571820319,2023-10-10,7247826054942278702,chris,Now Israel is uploading footage of them blowing the shit out of everything,1
23,7287919211236576555,7288097858816246571,2023-10-09,6967031295428150277,primitiveman,"All this professional footage of the preparation, but none of the attack. For some reason, they just stopped filming. I call b.s.",1
24,7287919211236576555,7288102805414626091,2023-10-09,6930772789298054150,Reality check mom,Psychopaths,0
25,7287919211236576555,7288503912399160107,2023-10-11,6763782605894534149,Chief,This will not end good for Hamas,0
26,7287919211236576555,7287933255121273646,2023-10-09,6905205484883035142,OU812,Savages,0
27,7287919211236576555,7290598679047242528,2023-10-16,6813240265248703493,F@1S@1,Free Palestine,0
28,7287919211236576555,7290568199929529121,2023-10-16,6891671629014877189,Tōshiro🥀,Free Palestine🇵🇸,0
29,7287919211236576555,7290548618858234657,2023-10-16,6898268607010341889,John Purcell,fake the whole thing was staged by mossad,0
0,7289237394534960390,7290532395701551877,2023-10-16,7152793471513150466,Riomar p leano,name of song,2
1,7289237394534960390,7289725228803097349,2023-10-14,7258055515245806598,miluki,So sad😢,0
2,7289237394534960390,7289382031178646277,2023-10-13,7173904883728811009,[°MARK°]♥☺,pray for israel po🙏🥺,4
3,7289237394534960390,7289331976644657925,2023-10-13,6820721328363832321,kissing me,send to god your prayers.. .. bawal sumuko sa lht nang pagsubok ito ay may kapalt sa lungkot at hirap😥😥😥 never surrender🙏🙏🙏,0
4,7289237394534960390,7289343238615204613,2023-10-13,7157576002850505730,jaytibank,keep safe po,0
5,7289237394534960390,7289342398608917254,2023-10-13,6794652845041517570,boyetestacio2,amen🥰🥰🥰🥰,0
6,7289237394534960390,7289307716258005765,2023-10-13,7154309223625950209,Rokawa,magsakit akong kasing kasing mag Lantaw pre oi hytss 🥺🥺🥺🥺🥺😭😭😭😭😭😭😭,0
7,7289237394534960390,7290584531512656658,2023-10-16,7208853125170906114,ヅᴰᵃʳᵏ ᶠˡᵃˢʰ⚡,"Look at Myanmar🥺😌😔
🇲🇲🤝🇵🇸",0
8,7289237394534960390,7289345486556201733,2023-10-13,7277483051893818373,@park shin@,pray for Israel 🙏 po,0
9,7289237394534960390,7302749350459589381,2023-11-18,7267137409891140614,Maher,Kawawanaman Yung mga bata nag aaral 😢😢😢,0
10,7289237394534960390,7295160484906189574,2023-10-28,7033923276179899394,*酒窝*,pag nakeketa ko Yung bansa ko na parang esa na ako sa nawalan ng mga kaibigan sana legtas sela mama at papa 🥺🥺🥺,0
11,7289237394534960390,7294765444224303878,2023-10-27,6829429822798119938,Christine Joy T. Alc,sana madami po ang maka survive 😭 🙏,0
12,7289237394534960390,7291257119049958149,2023-10-18,7230390741472953350,bravo black,Sabar 🥺,0
13,7289237394534960390,7290305688256185094,2023-10-15,7162437836065899525,Roy Solinap,laban lang tayo,0
14,7289237394534960390,7289801639022887685,2023-10-14,7266444105110291462,benjie,😥😥😥🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 amen lahat naten plepenas alaga an sa jos 🙏🙏🙏🙏 sobrang kawawa 🙏🙏🙏,0
