,aweme_id,create_time,desc,share_url,video.download_addr.url_list,author_user_id,author.nickname,statistics.comment_count,statistics.play_count,statistics.share_count
23,7287769393554148614,2023-10-09,#universobiblico #youtube #israel #noticias #2023 #historiareal #endtimes #israelwar ,https://m.tiktok.com/v/7287769393554148614.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7287769393554148614&source=h5_m,"['https://v16m-us.tiktokcdn.com/c400d3388d539af6156cbb502ecc77f1/655cc551/video/tos/useast2a/tos-useast2a-ve-0068c003/oIAhSWb6IyHCkJkAAj4ztgwI00AfFKaoK5qyEH/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=352&bt=176&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=PDxpOjk7OjpnMzRpaGY7OkBpMzM8NDo6ZnRvbjMzNzczM0AzNDExNV9eNjExYV9hYS00YSNsam5tcjRfaGVgLS1kMTZzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=24', 'https://v19-us.tiktokcdn.com/abf5ebaa4ea94136d81f60f922bca9c5/655cc551/video/tos/useast2a/tos-useast2a-ve-0068c003/oIAhSWb6IyHCkJkAAj4ztgwI00AfFKaoK5qyEH/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=352&bt=176&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=PDxpOjk7OjpnMzRpaGY7OkBpMzM8NDo6ZnRvbjMzNzczM0AzNDExNV9eNjExYV9hYS00YSNsam5tcjRfaGVgLS1kMTZzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v09044g40000ckhlkqbc77u7p1q9m0o0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=7708dcdebfd1404d97a7b886474f7969&item_id=7287769393554148614&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjE0M2FjYTg1MGRlYzYyMWMxMDAyZGQwMzE3MGRkMjM2']",6873520436631225346,UNIVERSO BIBLICO,226,1932293,2387
24,7295943379987254559,2023-10-31,#israel #gaza #war #israelgaza #israelwar,https://m.tiktok.com/v/7295943379987254559.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7295943379987254559&source=h5_m,['https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15025gf0000cl06a6vog65u5lacbscg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&item_id=7295943379987254559&sign=87d882aec8dd532857a3222049089c42&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjZiYWQ4OGVlNDVlYTZhNzJmYTkzMTAwMGY1NTA1Y2Q5'],7289866366663033898,News Fast,13,57903,30
25,7297746342737087787,2023-11-04,This is why I do not call out Israel for their “war crimes” they commit—because it’s Hamas that has dragged Israel into this war and put their civilians at risk. #standwithisrael✡️🇮🇱 #standwithisrael #israel #gazawar #israelwar #uspolitics ,https://m.tiktok.com/v/7297746342737087787.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7297746342737087787&source=h5_m,['https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v12044gd0000cl3cq1vog65hoi5brnkg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&item_id=7297746342737087787&sign=f54531fc16e2aa5f6ebab331e16aefd4&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmEzZDdlMTM4NzQ5ZDBjY2ZhMDJmZWZmNDg0YjUzOTBh'],6768554038441542662,amanda,567,20021,24
26,7287583920227388673,2023-10-08,A war like never before in #Israel why god commaneded us to not be afraid (and to wipe the seed of Amalek) #israel #warzone #israelwar #waronisrael #gaza #jewishpeople #jews #habad #tora ,https://m.tiktok.com/v/7287583920227388673.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7287583920227388673&source=h5_m,"['https://v16m-us.tiktokcdn.com/22d38948fe4bc4a78b9f4c30f8d22a8d/655cc64a/video/tos/alisg/tos-alisg-pve-0037c001/oA4CWNVibwXIzJoEQVDhAXAosAkfIvquykj91o/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2534&bt=1267&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=ZGYzZWZpZzpnMzQ7aTc1ZkBpMzdvdTY6ZmVlbjMzODczNEBhMjQ0LTY1NWIxLjAtMi8yYSNfa2ZycjRnMGVgLS1kMS1zcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00098000&cc=24', 'https://v19-us.tiktokcdn.com/66316be66be278e022ba9a1ffae4d892/655cc64a/video/tos/alisg/tos-alisg-pve-0037c001/oA4CWNVibwXIzJoEQVDhAXAosAkfIvquykj91o/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2534&bt=1267&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=ZGYzZWZpZzpnMzQ7aTc1ZkBpMzdvdTY6ZmVlbjMzODczNEBhMjQ0LTY1NWIxLjAtMi8yYSNfa2ZycjRnMGVgLS1kMS1zcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00098000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v10044g50000ckhb3bjc77u3uriln4b0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=5c22540f381140ed878d9f0c7b705cda&item_id=7287583920227388673&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjc0N2Q1ZDUyOWI1MWU0Y2MyNDBiMDI4NGM3NTY0ZDBl']",7066712919761732614,💡AVIYA ARIKA💡,29,2172769,6131
27,7296927770490244382,2023-11-02,#israel #israelwar #news #trending ,https://m.tiktok.com/v/7296927770490244382.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7296927770490244382&source=h5_m,"['https://v16m-us.tiktokcdn.com/bc356f0254525a95a5af2e4b7b0a9145/655cc57e/video/tos/maliva/tos-maliva-ve-0068c799-us/oUJQVISEBqPIfB5BAifVA5QIgiEoIlEECyKRDD/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2204&bt=1102&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=NzVoM2U2OmhoZzllPGU4NUBpMzRkZGw5cjx4bzMzaTczNEAtXjYwLjJfXjYxMzAuYWA1YSMyLTIvMmRjNS5gLS1kMTJzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=24', 'https://v19-us.tiktokcdn.com/07a1e89c82fd1937a0e67b23dd3f49a6/655cc57e/video/tos/maliva/tos-maliva-ve-0068c799-us/oUJQVISEBqPIfB5BAifVA5QIgiEoIlEECyKRDD/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2204&bt=1102&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=NzVoM2U2OmhoZzllPGU4NUBpMzRkZGw5cjx4bzMzaTczNEAtXjYwLjJfXjYxMzAuYWA1YSMyLTIvMmRjNS5gLS1kMTJzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15044gf0000cl1u89fog65i2a5a0150&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=82c5db193b664d9eaeb7531b309ea204&item_id=7296927770490244382&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjlmY2RkYjcwN2ZiYjcyZTc3MjJkYmViMTI1N2IwZThk']",7263009385122055210,God Bless Israel,320,452957,81
28,7291773077896039711,2023-10-19,,https://m.tiktok.com/v/7291773077896039711.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7291773077896039711&source=h5_m,"['https://v16m-us.tiktokcdn.com/d37bbeb06370167d4d6c2b537b6b08c1/655cc566/video/tos/maliva/tos-maliva-ve-0068c799-us/oIxqAmzQ6EyGfkTj6qNAIMsaRBMFlMCZAhiTGI/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=3130&bt=1565&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=NDc7OGRlOmk6ODY5NTdlNUBpamY4ZDQ6ZnBzbjMzaTczNEAxMDAzXi0uNi8xXjVeYTAwYSM2M2czcjQwMGxgLS1kMTJzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=24', 'https://v19-us.tiktokcdn.com/4e34fde4c5c2b72b80ff16f2aec36dfc/655cc566/video/tos/maliva/tos-maliva-ve-0068c799-us/oIxqAmzQ6EyGfkTj6qNAIMsaRBMFlMCZAhiTGI/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=3130&bt=1565&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=NDc7OGRlOmk6ODY5NTdlNUBpamY4ZDQ6ZnBzbjMzaTczNEAxMDAzXi0uNi8xXjVeYTAwYSM2M2czcjQwMGxgLS1kMTJzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15044gf0000ckop3m3c77u16aj56c9g&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=323bd4a286a345279f170baa65383441&item_id=7291773077896039711&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmNiYzFiYWIyZmQ3YjEwYjgzYTcyNjQ2YmRhZDg0MjRl']",6739867522710406149,Daily Mail,996,160076,250
29,7298339692603346206,2023-11-06,#israel #israelwar #news #trending ,https://m.tiktok.com/v/7298339692603346206.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7298339692603346206&source=h5_m,"['https://v16m-us.tiktokcdn.com/9254a92806b4e4012ac69c266a69c23e/655cc5a0/video/tos/maliva/tos-maliva-ve-0068c799-us/o8C7iAIAq5AiSiH6F5IswpfSTSBZiAKEaQWy5I/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1786&bt=893&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=ODM0Z2llOGc3NmU7OGlmZkBpM2Znbmo5cjNobzMzaTczNEAtXl82NmA1XmExLjFjX18zYSM2aWtwMmRjZjFgLS1kMTJzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=24', 'https://v19-us.tiktokcdn.com/f98f89b4a01107f6c93b938ee4f12448/655cc5a0/video/tos/maliva/tos-maliva-ve-0068c799-us/o8C7iAIAq5AiSiH6F5IswpfSTSBZiAKEaQWy5I/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1786&bt=893&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=ODM0Z2llOGc3NmU7OGlmZkBpM2Znbmo5cjNobzMzaTczNEAtXl82NmA1XmExLjFjX18zYSM2aWtwMmRjZjFgLS1kMTJzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15044gf0000cl4ei0fog65gskndlc90&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=6cbcbff5481b43d4ad85cb9f9db1a005&item_id=7298339692603346206&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmQ0ZjAwOGI0NmM3ZmRhMzY2YzFhNjFlMzdlNzQ0NmNm']",7263009385122055210,God Bless Israel,48,21537,8
30,7298743484788280606,2023-11-07,#israel #israelwar #news #trending ,https://m.tiktok.com/v/7298743484788280606.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7298743484788280606&source=h5_m,"['https://v16m-us.tiktokcdn.com/5740efe0d42e38b34592ae7223346a8f/655cc57e/video/tos/maliva/tos-maliva-ve-0068c799-us/ogdKdrAEiLBApq3iSwAwhyWu9IdiICQHICJgfh/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2202&bt=1101&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=NDs7NjpmNTc6Zjg3ZDNoZUBpajNodnc5cjg4bzMzaTczNEAvNDE2XmA1Nl8xYzFgLjAzYSNiMDJiMmRzYjJgLS1kMTJzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=24', 'https://v19-us.tiktokcdn.com/e4a0878dd359afc699d0a60dd150254b/655cc57e/video/tos/maliva/tos-maliva-ve-0068c799-us/ogdKdrAEiLBApq3iSwAwhyWu9IdiICQHICJgfh/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2202&bt=1101&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=NDs7NjpmNTc6Zjg3ZDNoZUBpajNodnc5cjg4bzMzaTczNEAvNDE2XmA1Nl8xYzFgLjAzYSNiMDJiMmRzYjJgLS1kMTJzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v15044gf0000cl55e5vog65tes5e30eg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=6b3e10ca44f54cb79482cca793487821&item_id=7298743484788280606&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjk2Njg4NDliYWJiMzI0ZWU0MGZhOTVmNjhkOTU5YjQ0']",7263009385122055210,God Bless Israel,26,19425,14
31,7289530217738194222,2023-10-13,,https://m.tiktok.com/v/7289530217738194222.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7289530217738194222&source=h5_m,"['https://v16m-us.tiktokcdn.com/624495d0b6e5012613b8a7a40cd33422/655cc55c/video/tos/maliva/tos-maliva-ve-0068c799-us/ocOEeDMngvJBwwPebPlRDgAcQ7TPlKIrZbxBJS/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2890&bt=1445&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=PGc0Z2Q0NTw7OTU1OWk7aEBpM3Ezc2g6ZjlzbjMzZzczNEBgXmIuMC1hNjUxNTQzMzRiYSNnY3NicjRvbGhgLS1kMS9zcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=24', 'https://v19-us.tiktokcdn.com/ebfbb4d2b3e4ad0b8b0701892ad26fc2/655cc55c/video/tos/maliva/tos-maliva-ve-0068c799-us/ocOEeDMngvJBwwPebPlRDgAcQ7TPlKIrZbxBJS/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2890&bt=1445&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=PGc0Z2Q0NTw7OTU1OWk7aEBpM3Ezc2g6ZjlzbjMzZzczNEBgXmIuMC1hNjUxNTQzMzRiYSNnY3NicjRvbGhgLS1kMS9zcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v12044gd0000ckkpo6rc77ueepv0fnj0&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=ee786f667282468899d2013a1de1adc9&item_id=7289530217738194222&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmE5ZGM3OTVjODM2ZTk0MGNlZmIxMGY5NGU5Y2M3ODZk']",6739867522710406149,Daily Mail,2202,1962370,672
32,7298577883709132040,2023-11-07,"In Singapore 🇸🇬, there will be fine $500 or jail 6 months or both if you display other country flag in public. Just be cautious of the law here. Peace to all 🙏 #fy #fyp #fypシ #fypシ゚viral #fypage #tiktok #tiktokusa #tiktoknews #gaza #israel #palestine #israelwar #singapore #tiktoksg #sgtiktok ",https://m.tiktok.com/v/7298577883709132040.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7298577883709132040&source=h5_m,"['https://v16m-us.tiktokcdn.com/4a35622bc9c577966f837480e49d1578/655cc550/video/tos/alisg/tos-alisg-pve-0037c001/oABERjD6SZcfGeJMJrl9UZuEIE1FQElkBIgAR3/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=314&bt=157&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=PDM5OmZkNmY1OjU8aGdkaEBpM3VzeXQ5cmV2bzMzODczNEA2MGFgYjBiXjYxXl40NTIuYSNlMWhuMmRrMDFgLS1kMTFzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=24', 'https://v19-us.tiktokcdn.com/684f25cfbf7236d5db97cf549a5adc9b/655cc550/video/tos/alisg/tos-alisg-pve-0037c001/oABERjD6SZcfGeJMJrl9UZuEIE1FQElkBIgAR3/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=314&bt=157&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=PDM5OmZkNmY1OjU8aGdkaEBpM3VzeXQ5cmV2bzMzODczNEA2MGFgYjBiXjYxXl40NTIuYSNlMWhuMmRrMDFgLS1kMTFzcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v14044g50000cl4s3bnog65qqvkp4rh0&line=0&watermark=1&logo_name=tiktok&source=CHALLENGE_AWEME&file_id=1e5a8d7ea9a24792ace33aecc7d63099&item_id=7298577883709132040&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLmRiMjYzY2MxOWY0Y2Q4MmMwODFlNjgwMGE5MGU2MjZk']",6650621969056202753,Uncle Henry,2175,371688,1630
33,7299068704967429418,2023-11-08,#isreal #israelwar #news #trending ,https://m.tiktok.com/v/7299068704967429418.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7299068704967429418&source=h5_m,"['https://v16m-us.tiktokcdn.com/3b0304956db0ca09fb525962349870e9/655cc59d/video/tos/maliva/tos-maliva-ve-0068c799-us/oYeIcaFlYQDAKugAf2MAfwErKXIuj16HkdQvAC/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2626&bt=1313&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=PDo1NmVpNGUzODszPDhlaEBpamZueHE5cmxxbzMzZzczNEBgMl4zM2NhXi4xX2EwMmI0YSNhcDBeMmRrczJgLS1kMS9zcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=24', 'https://v19-us.tiktokcdn.com/91b7cf6c6fd59e9fdcdc8b77b2f10ff9/655cc59d/video/tos/maliva/tos-maliva-ve-0068c799-us/oYeIcaFlYQDAKugAf2MAfwErKXIuj16HkdQvAC/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2626&bt=1313&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=PDo1NmVpNGUzODszPDhlaEBpamZueHE5cmxxbzMzZzczNEBgMl4zM2NhXi4xX2EwMmI0YSNhcDBeMmRrczJgLS1kMS9zcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00090000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v12044gd0000cl5nvinog65nau3kscdg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=7eeb5539d0b84510abd1ff6b63a257c9&item_id=7299068704967429418&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjc5ZWQ0YTkxZWVhYzJmYjU3ZjcwZDVmZDA4NTYwMzNh']",7246068196125443114,Israel right now,2,1496,2
34,7287990841069849902,2023-10-09,Israel Is At War #hageeministries #johnhagee #israel #israelwar #worldnews #usa #war @hageeministriesofficial,https://m.tiktok.com/v/7287990841069849902.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7287990841069849902&source=h5_m,['https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v12025gd0000cki297bc77u7bjgqf4ug&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&item_id=7287990841069849902&sign=66cb619485ff8e4dbbf0122e02cc0716&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjdkMTFkNzczMDhiNzA3MmVlM2FjOGNjMTYwODE5MTM0'],7168123694495106094,Pastor John Hagee Official,2377,624576,3036
35,7288394987845438766,2023-10-10,#malcomx #malcomxquotes #malcomxspeech #palestine #israel #freepalestine #freepalestine🇵🇸❤️ #war #israelwar #standwithisrael #israelconflict #palestineconflict #palestinewar ,https://m.tiktok.com/v/7288394987845438766.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7288394987845438766&source=h5_m,"['https://v16m-us.tiktokcdn.com/a9d6cdf05894987848dbac7c54c2827c/655cc556/video/tos/maliva/tos-maliva-ve-0068c799-us/okcQAcNyMtSgpAKYLf8L5JWqfJefiKwrQfycSL/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=622&bt=311&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=NDc3Mzk3ZTRoaGY3MzMzZkBpamxseTM6ZnVzbjMzZzczNEAtYWJhYl80Ni0xLWAxMDAwYSNjMnJvcjRfM2ZgLS1kMS9zcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=24', 'https://v19-us.tiktokcdn.com/4c3cdadf4fae38060787ba235ca62cc0/655cc556/video/tos/maliva/tos-maliva-ve-0068c799-us/okcQAcNyMtSgpAKYLf8L5JWqfJefiKwrQfycSL/?a=1233&ch=0&cr=13&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=622&bt=311&bti=NXYpNDs8QGo0NzZAOm00NTAuYCM1NTNg&cs=0&ds=3&ft=iueGFy7oZ-10PD1x7Fsxg9wvHK4TJEeC~&mime_type=video_mp4&qs=0&rc=NDc3Mzk3ZTRoaGY3MzMzZkBpamxseTM6ZnVzbjMzZzczNEAtYWJhYl80Ni0xLWAxMDAwYSNjMnJvcjRfM2ZgLS1kMS9zcw%3D%3D&l=202311210857053249E5322B804C085E15&btag=e00088000&cc=25', 'https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v12044gd0000ckip6rbc77u0rvui5ifg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&file_id=3c303040c40c4e0e917bb4e6d0e4d401&item_id=7288394987845438766&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjY0MDVkZTE4NTc0NDlmNmVjMDU3MjIzNzYyMGI0Nzdm']",7288363928782079018,free palestine,1423,744192,5962
36,7302614718840245550,2023-11-18,#israel #gaza #war #israelgaza #israelwar ,https://m.tiktok.com/v/7302614718840245550.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7302614718840245550&source=h5_m,['https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v12044gd0000clc1hsfog65njg384peg&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&item_id=7302614718840245550&sign=9c9e6257649dbf39e2b91030c4c5465e&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjYwNzg5MTM2NzBlMTExMDU3MWQxMzM3NzU3MzQ4MmFj'],7298250783580963870,World News Fast,16,2123,1
37,7287701775124106539,2023-10-08,#israelwar #bibleprophecy #awareness ,https://m.tiktok.com/v/7287701775124106539.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ha32a5bkf6m0&share_item_id=7287701775124106539&source=h5_m,['https://api16-normal-c-useast2a.tiktokv.com/aweme/v1/play/?video_id=v12044gd0000ckhhqd3c77u8f66n13ag&line=0&watermark=1&logo_name=tiktok_m&source=CHALLENGE_AWEME&item_id=7287701775124106539&sign=cd088868d7641f92f87b3b6da4594a6b&signaturev3=dmlkZW9faWQ7ZmlsZV9pZDtpdGVtX2lkLjAzOWM1NzYxYjlkZWUzYTFiMzY4YjBlYmRhYTIwNDkw'],6975464917868528646,Carlos On Fire,26,20894,161
